client_id,age,gender,employment_status,annual_income,debt_to_income_ratio,financial_knowledge_score,investment_goals,risk_appetite,investment_horizon_years,dependents,preferred_asset_classes,savings_rate,net_worth
1d34bc84-8b5d-4497-b3e3-55ce49b49004,25,Female,Salaried,42626.14,0.15,6,Wealth Accumulation,Medium,16,2,"['Real Estate', 'Stocks']",0.21,312416.32
f670ea1f-e298-4de3-bd77-6de1c0d3db03,56,Female,Self-Employed,103204.4,0.36,7,Wealth Accumulation,Medium,23,2,"['Bonds', 'Stocks']",0.1,437833.96
1363383b-9f15-4384-8fe6-2619e83d9c53,54,Other,Self-Employed,52107.49,0.42,2,Wealth Accumulation,High,22,3,"['Bonds', 'Mutual Funds']",0.19,374988.64
574b4756-7d5b-441f-978e-5a3b51ae6b16,50,Other,Salaried,68836.68,0.18,1,Education,High,23,2,"['Bonds', 'Real Estate']",0.2,403964.07
5cb1e32f-98d8-4de3-a1da-45389c009b38,48,Male,Salaried,60942.24,0.23,9,Retirement,Low,21,3,"['Mutual Funds', 'Bonds']",0.08,412973.45
a0e1e28e-65f4-410c-be67-5b1e6cf36b95,62,Male,Self-Employed,91401.87,0.3,5,Education,Low,4,3,"['ETFs', 'Stocks']",0.23,475663.18
b7e30417-92c6-46d1-ad6c-e2d2422ea2c0,30,Female,Unemployed,2378.67,0.32,1,Education,Medium,22,0,"['Stocks', 'ETFs']",0.15,14532.25
dadc4da0-0802-4e13-af09-17e98230bc2e,54,Other,Salaried,73508.65,0.16,6,Education,Medium,19,1,"['Stocks', 'Real Estate']",0.12,459900.85
12503edf-9118-491f-9b1f-0b91e5261c28,51,Female,Unemployed,96646.23,0.17,9,Retirement,Medium,27,3,"['ETFs', 'Stocks']",0.3,818590.54
d945e57e-e281-4bd7-8f1d-635c10b25b92,27,Female,Self-Employed,37820.31,0.14,7,Retirement,Low,27,3,"['Real Estate', 'Mutual Funds']",0.28,314018.78
c3cfff5a-dabb-4e14-9cf6-2b372c60384b,40,Other,Retired,36215.28,0.52,4,Home Purchase,Medium,7,3,"['ETFs', 'Stocks']",0.06,306102.37
4be5ec89-48b2-4813-a792-0833b4b6703c,48,Male,Self-Employed,71784.1,0.43,1,Home Purchase,Medium,7,1,"['Bonds', 'ETFs']",0.22,534546.89
87dd2924-8256-4ae7-8044-b567136f0026,60,Female,Unemployed,41308.06,0.42,7,Home Purchase,Medium,11,0,"['Mutual Funds', 'ETFs']",0.28,289778.29
24bbaae1-4385-4bc9-a28b-b8f609bc7763,39,Female,Retired,101057.34,0.23,7,Wealth Accumulation,Medium,11,2,"['ETFs', 'Stocks']",0.21,428013.64
c98f667b-705b-4be9-b404-ed34a192745b,36,Male,Salaried,78495.55,0.4,9,Home Purchase,Low,25,2,"['Mutual Funds', 'Bonds']",0.06,324898.89
c39919c3-83fa-46ac-8819-1eb6143b6ca6,26,Other,Retired,44591.81,0.31,6,Retirement,Medium,13,2,"['ETFs', 'Stocks']",0.12,361260.12
cafed08d-f8ea-4668-92f4-e29d560b3d44,34,Other,Retired,86202.1,0.22,5,Education,Low,26,3,"['Real Estate', 'Bonds']",0.24,754440.57
2b6941c1-6d61-4c8c-94ec-a6b98986a943,25,Female,Self-Employed,67489.9,0.19,6,Retirement,Medium,20,0,"['Real Estate', 'Mutual Funds']",0.24,644770.41
8c425084-3425-4ddd-9845-8791375b6d44,52,Female,Self-Employed,53030.36,0.52,8,Home Purchase,High,18,2,"['Real Estate', 'Stocks']",0.14,502858.14
d30ef3e1-80a5-43f7-b27e-d31ee7e77574,41,Other,Retired,44288.22,0.32,9,Retirement,Low,7,0,"['Mutual Funds', 'Real Estate']",0.07,238690.19
7e56b55f-895e-405c-965b-5ddc1fb06a6c,59,Male,Self-Employed,30966.94,0.2,9,Home Purchase,Low,23,0,"['Stocks', 'Real Estate']",0.24,212066.77
48cc1883-8053-4e95-8774-8ca79862cd6d,47,Male,Unemployed,70238.97,0.38,9,Home Purchase,Medium,10,3,"['Bonds', 'Mutual Funds']",0.26,181693.81
2d003214-c2f1-4e7d-abbd-a80e1c2b4736,52,Female,Salaried,96916.81,0.59,2,Retirement,Low,7,0,"['Real Estate', 'Stocks']",0.13,336720.29
5788a35c-be76-443e-9239-0cd80760a11c,35,Female,Unemployed,73528.14,0.22,9,Home Purchase,Medium,17,0,"['ETFs', 'Real Estate']",0.28,621951.56
e979168e-2718-44a6-af30-3aeffd915c44,42,Other,Salaried,53207.58,0.44,5,Education,Medium,9,3,"['Mutual Funds', 'ETFs']",0.14,355363.6
5cbca3cf-d9ad-4e72-a04f-1fa2df0866ff,40,Female,Salaried,21037.43,0.49,7,Wealth Accumulation,Medium,27,1,"['Real Estate', 'Stocks']",0.26,198891.43
38f3f1de-14a8-46cd-b07c-c77b1baff3f7,26,Female,Self-Employed,96930.54,0.5,5,Wealth Accumulation,Medium,8,0,"['Mutual Funds', 'Real Estate']",0.16,831792.17
90d55b26-89c5-4284-8697-90bf644b917d,27,Female,Unemployed,110306.64,0.59,8,Wealth Accumulation,Low,5,0,"['Real Estate', 'Bonds']",0.24,548046.42
f350e07b-777c-4c12-8230-f66206e13500,40,Other,Retired,64936.19,0.42,7,Retirement,Medium,10,2,"['Stocks', 'ETFs']",0.15,304630.87
47bb0f1a-e292-4929-ad2d-92d070bdd2cc,46,Male,Retired,82365.71,0.17,3,Home Purchase,Medium,7,0,"['ETFs', 'Mutual Funds']",0.24,299068.78
ec92572f-f6e8-4903-b78f-def286ebb0b9,41,Male,Retired,77581.71,0.16,9,Wealth Accumulation,High,24,2,"['Real Estate', 'ETFs']",0.23,257222.8
74ac49b2-c176-42e7-80ff-d39b1ecfae84,38,Female,Salaried,96372.48,0.55,7,Home Purchase,High,16,0,"['Bonds', 'ETFs']",0.21,689238.22
21c88b0d-a027-4637-a90f-b71d82a68491,40,Other,Salaried,90575.87,0.52,1,Home Purchase,High,18,2,"['Mutual Funds', 'Bonds']",0.21,291069.21
268755fa-a727-4878-aba9-301af7a1692a,29,Male,Salaried,117190.69,0.48,2,Retirement,Medium,8,1,"['Bonds', 'Mutual Funds']",0.21,703044.87
02d18fec-d564-4b76-a074-d0743227dd49,43,Other,Self-Employed,67756.31,0.39,4,Wealth Accumulation,Low,27,2,"['Mutual Funds', 'Bonds']",0.13,410664.76
520704c3-733a-4387-a1fc-8e63b28daf34,31,Male,Salaried,16558.21,0.41,10,Wealth Accumulation,High,11,2,"['ETFs', 'Real Estate']",0.13,62679.01
0bed6eb0-fe20-49fd-8aaa-cae0323d5925,60,Other,Unemployed,89393.46,0.23,8,Education,High,13,0,"['Mutual Funds', 'Bonds']",0.08,399913.31
8b59d3ee-04d6-4321-ab0b-557c6fb541b2,37,Female,Unemployed,127043.79,0.43,5,Education,Medium,19,0,"['Real Estate', 'Stocks']",0.25,1262052.3
157e3b41-b5f8-4d54-8972-959bfa869759,42,Male,Retired,72896.8,0.42,9,Home Purchase,Medium,3,2,"['Stocks', 'Mutual Funds']",0.06,427696.51
523375ab-2e84-40e0-bdb8-cc2355a24d61,60,Male,Salaried,63271.94,0.1,9,Home Purchase,Medium,14,1,"['Real Estate', 'Stocks']",0.29,349716.83
11b631f7-2d9b-4592-a444-73d2a32c4df3,52,Other,Self-Employed,86284.33,0.4,6,Education,Medium,6,0,"['Real Estate', 'Bonds']",0.13,528108.56
9f998981-91be-4f03-bb19-bdf42872619a,62,Female,Salaried,62492.21,0.54,5,Education,High,28,0,"['Stocks', 'Bonds']",0.29,568629.46
bc351253-9712-4416-bfee-a7a819b84336,61,Other,Unemployed,38158.82,0.47,1,Home Purchase,Medium,27,2,"['Real Estate', 'Bonds']",0.22,98651.54
04c5c3af-d628-414c-9048-1173e90d0924,39,Female,Unemployed,112893.6,0.18,9,Home Purchase,Medium,11,2,"['Real Estate', 'Stocks']",0.21,427354.26
5e7387b1-a09d-4d58-8875-891f38cafcbe,36,Other,Retired,84960.37,0.52,2,Retirement,Medium,8,3,"['Real Estate', 'ETFs']",0.29,815701.74
f25fcab5-591e-42c5-aaca-bcf54d39c0b7,26,Other,Self-Employed,74113.89,0.28,6,Education,Low,6,1,"['Bonds', 'Mutual Funds']",0.09,219031.61
d3a1d893-9e5c-4df2-82c5-0fcc9ecc82ed,50,Other,Unemployed,43707.28,0.27,9,Wealth Accumulation,Medium,23,2,"['Stocks', 'Mutual Funds']",0.11,419667.45
0d30c2c4-cac3-45ca-91c6-34130043e064,58,Other,Retired,103032.55,0.48,7,Wealth Accumulation,Medium,3,3,"['Real Estate', 'Stocks']",0.22,580386.24
66750533-c96c-42a1-9670-e61779057ced,27,Female,Retired,43239.35,0.28,3,Retirement,Medium,12,0,"['Bonds', 'Real Estate']",0.28,210125.24
33f9b290-0bed-4174-9cba-102480c10340,42,Female,Self-Employed,85724.56,0.12,6,Wealth Accumulation,High,26,0,"['Bonds', 'Stocks']",0.13,316839.75
1134a1eb-bf97-4c99-a593-4b3a2e62fbd2,47,Male,Salaried,87661.92,0.2,4,Education,High,14,0,"['Real Estate', 'Bonds']",0.24,562390.86
67470f01-a0aa-4c81-afcd-e53e880ad361,58,Male,Self-Employed,28398.83,0.45,8,Wealth Accumulation,High,10,0,"['Real Estate', 'Bonds']",0.15,189222.3
e7d2ac41-fd7f-4ac0-9a28-891204a805d8,25,Male,Unemployed,50305.88,0.38,2,Education,Medium,14,0,"['Bonds', 'ETFs']",0.07,424995.91
140e87ee-454b-44c1-bc44-31367c5ead64,47,Other,Unemployed,91207.21,0.51,4,Wealth Accumulation,Medium,6,1,"['Mutual Funds', 'ETFs']",0.26,860799.04
cd3739f3-e47d-4ed1-8478-4029ee9fb51c,52,Male,Retired,114681.81,0.4,9,Home Purchase,Medium,3,0,"['Mutual Funds', 'ETFs']",0.27,768251.57
407f87ee-7b1a-4ce8-80cf-328dd274e606,60,Female,Self-Employed,63275.92,0.15,9,Wealth Accumulation,High,25,2,"['Bonds', 'Mutual Funds']",0.11,423984.07
9dd911a3-d244-45a3-a87f-dd10f3cea282,45,Female,Retired,51212.72,0.42,7,Retirement,Medium,6,1,"['Real Estate', 'Stocks']",0.08,244590.97
05a0dde4-ecaf-49aa-b523-9877a590733d,27,Male,Retired,75338.27,0.37,4,Home Purchase,High,27,1,"['Bonds', 'ETFs']",0.06,488710.39
5837361a-40cf-4ea4-a31d-013fd155fd29,26,Male,Unemployed,72664.67,0.45,7,Education,High,24,1,"['ETFs', 'Stocks']",0.09,660256.87
6a55b488-e4db-4523-b1e1-4b7082fb5e26,26,Female,Self-Employed,89112.98,0.11,10,Home Purchase,High,19,3,"['Mutual Funds', 'Bonds']",0.08,499244.91
4b0699a7-8e75-4004-9c37-d9f523851ebd,62,Male,Retired,76658.49,0.24,1,Wealth Accumulation,Low,21,3,"['Mutual Funds', 'ETFs']",0.28,487707.21
8bdd6cb4-1d6b-42c8-9c93-498b0afcc9a7,30,Male,Unemployed,45022.1,0.35,4,Home Purchase,Medium,15,3,"['Stocks', 'Real Estate']",0.24,93693.02
d2734937-ece2-47d0-8882-9d971c3d44a6,52,Male,Unemployed,74338.44,0.17,3,Retirement,Medium,22,2,"['Bonds', 'Mutual Funds']",0.25,480421.45
ae860343-e95d-438f-b1f0-901c98f83c51,61,Male,Unemployed,59713.62,0.35,3,Home Purchase,Low,12,1,"['ETFs', 'Stocks']",0.27,307632.18
af812407-303d-41ae-b0b0-d8514009002e,41,Other,Self-Employed,51784.29,0.56,10,Wealth Accumulation,Low,10,3,"['Stocks', 'Mutual Funds']",0.05,434018.59
d77b26c2-050b-45b4-bcad-f339a6cd9a05,39,Female,Self-Employed,91975.2,0.44,1,Retirement,Medium,13,1,"['Mutual Funds', 'Stocks']",0.29,570099.89
32827990-c5df-47b8-8a88-545121b9cbf4,25,Other,Salaried,67211.78,0.16,3,Home Purchase,High,29,2,"['Stocks', 'ETFs']",0.09,335908.32
4097f041-d647-4cba-9e24-3551a52bb7fb,32,Female,Salaried,22064.48,0.35,2,Education,Medium,14,3,"['Mutual Funds', 'Bonds']",0.06,107278.08
b7c7af22-a6ea-4199-b809-7bf016f9ae59,34,Other,Salaried,116449.92,0.23,6,Education,Low,15,2,"['Mutual Funds', 'Real Estate']",0.23,365295.13
8192be39-58dd-4d1b-b699-6b805b591f6c,62,Male,Unemployed,61407.48,0.46,8,Home Purchase,Medium,26,1,"['Bonds', 'Stocks']",0.28,462350.47
be9a0156-2828-4942-8fcc-90e5722ef23d,62,Female,Salaried,29273.82,0.14,2,Education,Low,7,1,"['Bonds', 'Stocks']",0.07,225478.21
199e5113-e4d3-4058-a789-58011ce17874,33,Female,Unemployed,71817.77,0.58,9,Home Purchase,Low,12,1,"['Bonds', 'Mutual Funds']",0.22,465511.91
113a7d07-3f54-456e-b13e-ee791ab92c39,54,Male,Retired,66601.5,0.3,6,Education,Low,23,3,"['Mutual Funds', 'ETFs']",0.3,651828.84
dc30c3d4-93ec-4180-b479-0c1dfcdd9862,38,Other,Unemployed,85236.56,0.42,7,Home Purchase,Medium,6,2,"['Bonds', 'ETFs']",0.1,369048.84
5bb11b89-ddf8-424d-aa59-7e8336f6cb9e,39,Female,Retired,100432.71,0.46,6,Retirement,Medium,12,2,"['Stocks', 'ETFs']",0.16,224390.64
348df819-4d85-42ad-a995-c8fb204a9cca,51,Male,Retired,86758.65,0.45,10,Education,Low,13,1,"['Mutual Funds', 'Real Estate']",0.12,546277.69
abd36c62-8af5-4a75-ac8c-aebb6cff3ae7,51,Other,Unemployed,114706.32,0.43,4,Wealth Accumulation,Medium,3,0,"['Mutual Funds', 'ETFs']",0.08,310345.55
a42726f7-4027-4263-9f9d-eae5ec44faef,50,Female,Unemployed,148024.48,0.22,3,Education,Medium,11,2,"['Stocks', 'Real Estate']",0.19,325837.41
cd9b9a87-d08c-4201-bc5e-7175f2d9df65,29,Female,Retired,85658.92,0.38,6,Wealth Accumulation,High,21,3,"['Bonds', 'ETFs']",0.08,384385.15
7fb8754e-2ae7-4850-bee0-63e29a47ac87,47,Male,Self-Employed,47951.04,0.48,8,Education,Medium,27,1,"['Real Estate', 'Stocks']",0.28,200049.03
24092c8f-41f6-404c-b29f-5ddff62a18e2,55,Other,Unemployed,119108.69,0.26,7,Education,Medium,24,1,"['Stocks', 'Bonds']",0.27,781673.07
f8fb9460-0ae2-41f0-88dc-7d31993861e0,64,Female,Retired,54433.61,0.38,3,Education,Low,27,0,"['Stocks', 'Real Estate']",0.25,544213.18
8cba2078-c491-4329-a49a-bf0a3fccbc16,60,Female,Unemployed,110404.33,0.35,9,Retirement,Low,7,1,"['Mutual Funds', 'ETFs']",0.05,616967.06
05c9b421-86bb-409e-9fa3-d2a4eafe32d7,40,Other,Retired,88623.95,0.46,2,Home Purchase,Low,20,0,"['Bonds', 'Stocks']",0.19,540946.72
4701b014-98c6-4b9a-87c6-3431ed54fd26,50,Other,Unemployed,104189.36,0.21,4,Retirement,High,6,2,"['Mutual Funds', 'Real Estate']",0.26,791426.49
c5f20ab5-a9c8-401d-8a8d-52f478ed1922,37,Other,Retired,92511.8,0.47,5,Education,High,20,2,"['Bonds', 'Mutual Funds']",0.13,754538.58
591c8ca6-e2d4-4b4c-a70f-8ef8f7e9bfbf,44,Male,Self-Employed,122398.1,0.43,9,Wealth Accumulation,Low,6,0,"['ETFs', 'Stocks']",0.26,293099.25
f71e03d3-9e8e-48c8-8579-9f8f29c55649,31,Other,Retired,74466.12,0.26,7,Home Purchase,High,10,3,"['Real Estate', 'Bonds']",0.1,676298.09
970c1483-c694-4eb3-aa47-c566eb31d23b,64,Male,Salaried,68971.53,0.28,6,Education,Medium,14,2,"['ETFs', 'Real Estate']",0.08,361375
8c2aa4f8-6ade-4c38-aba3-fbae6dac9ae2,42,Other,Salaried,112484.3,0.43,8,Wealth Accumulation,High,14,3,"['Stocks', 'ETFs']",0.19,382243.73
0de68557-bf4b-4c8b-8b42-71d1cf1bb7fb,28,Other,Retired,82200.32,0.34,1,Wealth Accumulation,High,27,1,"['Real Estate', 'Bonds']",0.09,779154.67
9a09227f-c6ba-4534-996d-ecb4a494a347,64,Male,Unemployed,34659.81,0.4,10,Retirement,High,23,0,"['Real Estate', 'Bonds']",0.06,204217.91
491f103f-2aaa-41e0-8adf-a781c64c9dd5,48,Male,Retired,35286.53,0.13,3,Wealth Accumulation,Medium,22,0,"['Real Estate', 'Mutual Funds']",0.1,138244.86
e0687bb7-4e42-4b1a-bf88-6d6312b4e0c7,64,Female,Self-Employed,25254.8,0.3,2,Education,Low,29,3,"['Mutual Funds', 'Stocks']",0.24,91080.84
a5d5c8a5-7a05-4cba-aae9-5a12c9b55039,62,Male,Self-Employed,72054.51,0.58,7,Wealth Accumulation,Medium,12,1,"['Real Estate', 'Mutual Funds']",0.17,275061.88
afbc976e-bbe5-4222-87b0-49a041ff7654,44,Other,Salaried,53199,0.34,6,Retirement,Low,5,2,"['Real Estate', 'Mutual Funds']",0.29,396052.27
c18a8449-0b9c-444e-9e34-be14b209c779,48,Other,Unemployed,72900,0.46,5,Retirement,Medium,10,1,"['Real Estate', 'Mutual Funds']",0.07,675196.12
dc8b3166-01a2-4b86-b76c-5378c5b5a709,51,Female,Unemployed,73809.82,0.35,7,Wealth Accumulation,High,3,1,"['ETFs', 'Mutual Funds']",0.22,409831
af9bcf00-bb17-473a-b63c-8bdb376c36bf,51,Other,Salaried,93176.15,0.24,4,Wealth Accumulation,Medium,29,2,"['ETFs', 'Real Estate']",0.13,586335.29
0b236dc6-6e11-4922-85c5-4c25701154a4,56,Other,Self-Employed,104058.95,0.37,10,Education,High,5,2,"['Mutual Funds', 'Real Estate']",0.07,962112.97
67618e7e-6464-4d25-8d55-5fea56a55933,57,Male,Retired,64226.58,0.6,5,Retirement,Medium,10,1,"['ETFs', 'Stocks']",0.15,227379.74
157a591b-634e-4962-a95f-03e7add70bd1,45,Male,Self-Employed,44983.66,0.16,9,Retirement,Low,14,3,"['ETFs', 'Real Estate']",0.15,339376.26
b2eae570-e975-4a42-80bb-41970044faa8,42,Male,Retired,59872.35,0.29,6,Education,Low,27,1,"['Bonds', 'ETFs']",0.25,122000.73
31aef5bd-a1eb-48f4-8635-6241e53f317e,26,Female,Unemployed,81203.92,0.59,3,Education,Medium,20,1,"['Stocks', 'ETFs']",0.21,499002.21
74f2054a-bb9a-41a7-bdd0-b5b8282c8a9d,50,Male,Self-Employed,8229.2,0.38,8,Education,Low,26,0,"['Mutual Funds', 'ETFs']",0.24,40137.72
af09b3dd-4164-4bb6-aabd-69497f219c60,50,Other,Unemployed,64960.79,0.38,2,Education,Medium,8,1,"['Stocks', 'ETFs']",0.17,215589.92
5419f65d-dda1-447f-9952-9ac7a14dbc2a,47,Female,Retired,76138.93,0.59,5,Home Purchase,Medium,14,0,"['ETFs', 'Stocks']",0.13,740757.18
01dc4a4d-9dbb-4bb8-ad0c-578263256556,40,Male,Retired,20989.05,0.48,7,Education,Low,10,0,"['Real Estate', 'ETFs']",0.17,89815.08
4a11b2b7-0807-4309-a992-2fd1f98d2180,62,Female,Salaried,65339.46,0.39,5,Wealth Accumulation,High,15,1,"['ETFs', 'Mutual Funds']",0.29,511036.34
67c86f74-45c8-43a1-bbf7-39bd05b1068d,54,Female,Retired,59594.16,0.46,7,Wealth Accumulation,Low,14,0,"['Real Estate', 'ETFs']",0.1,263134.22
c698b34f-5016-4875-afd2-572a0fd70aca,42,Male,Salaried,93376.19,0.11,10,Wealth Accumulation,Medium,4,0,"['ETFs', 'Real Estate']",0.18,420265.71
da22661b-fb88-4ec4-b738-a4f9211d880a,59,Other,Self-Employed,78657.94,0.2,7,Education,High,24,3,"['Mutual Funds', 'Bonds']",0.06,369722.29
d6bc3e03-bbf8-4ec6-b298-9e6346450a35,53,Other,Retired,61850.78,0.58,3,Education,Medium,14,2,"['Real Estate', 'ETFs']",0.11,452759.57
4e861e8c-3f3e-41a6-91b8-d4923e2a1f45,59,Female,Unemployed,68446.35,0.25,4,Retirement,Medium,7,3,"['Stocks', 'ETFs']",0.27,452746.55
558b8000-0ec9-466d-b250-18d9e861e18a,25,Other,Salaried,75107.74,0.35,7,Home Purchase,Low,18,0,"['Real Estate', 'Bonds']",0.09,613772.32
0f2cbaac-6876-4723-970f-fb34365b9fca,25,Other,Unemployed,91254.72,0.12,9,Wealth Accumulation,Medium,27,2,"['Real Estate', 'ETFs']",0.22,676352.46
b847c5fc-cbdf-44df-8ba6-44c2248cda4d,28,Other,Self-Employed,98321.25,0.42,2,Retirement,Medium,8,2,"['Stocks', 'Bonds']",0.26,761768.26
78f3a0eb-daec-4752-858b-d109f0164f39,50,Female,Unemployed,106980.21,0.17,8,Wealth Accumulation,Medium,18,1,"['Bonds', 'ETFs']",0.24,767856.19
e60b8f3c-9563-45d3-9fd2-dccce9a96edc,48,Other,Unemployed,74015.53,0.6,1,Retirement,Medium,28,0,"['Real Estate', 'Bonds']",0.1,687538.17
fc85f582-56d9-472c-b22c-ddd7d16fe431,56,Other,Unemployed,18876.73,0.28,8,Home Purchase,Medium,22,3,"['Bonds', 'ETFs']",0.1,140539.69
056b79de-eff5-4705-a47f-5856854c86e3,27,Female,Retired,34334.41,0.38,9,Education,Medium,10,3,"['Bonds', 'Real Estate']",0.28,327636.91
77dc23b5-a24e-49b9-a008-c7373e1e0527,33,Female,Self-Employed,63030.03,0.44,8,Education,Medium,23,2,"['Bonds', 'ETFs']",0.25,470253.76
ff9de747-a3a5-4c8d-b2e8-c37d7a5c8e1e,44,Female,Retired,57081.61,0.12,9,Education,Low,3,3,"['Real Estate', 'ETFs']",0.14,467805.98
dffd00a4-6ad9-441d-a977-269bf9d8fbda,35,Female,Retired,75787.41,0.21,7,Wealth Accumulation,Low,27,0,"['Mutual Funds', 'Stocks']",0.24,683344.85
0b93d7ce-b1c8-4b75-a4ef-9c9981480f69,30,Female,Retired,76448.79,0.39,8,Home Purchase,Low,21,2,"['Real Estate', 'Mutual Funds']",0.07,520385.04
4d99ddf1-badb-4302-bb9f-8556a1b2b0a8,28,Other,Retired,61724.39,0.21,9,Wealth Accumulation,Low,10,2,"['Real Estate', 'Bonds']",0.1,601115.76
f1d2817a-9ed5-4644-b59c-7a6d2fff6f3f,47,Other,Self-Employed,89325.07,0.44,2,Wealth Accumulation,Low,20,2,"['ETFs', 'Mutual Funds']",0.16,765348.84
b139f958-0169-491e-9a00-cc3916e0d36f,57,Male,Self-Employed,98149.67,0.22,3,Retirement,High,25,3,"['Bonds', 'ETFs']",0.1,202948.6
f9208cb3-09c1-42b3-bb84-2058989719ce,36,Female,Unemployed,95916.82,0.56,3,Wealth Accumulation,Medium,3,0,"['Mutual Funds', 'Real Estate']",0.27,556478.65
7dc79038-50fa-4dea-916f-0b73babbc0cc,39,Male,Salaried,24089.8,0.18,2,Wealth Accumulation,Medium,16,0,"['Stocks', 'Bonds']",0.22,171909.64
6c1fc5af-bf1e-4601-992a-121ae6ff7b7f,36,Male,Salaried,88794.02,0.3,2,Home Purchase,Medium,23,1,"['Bonds', 'Mutual Funds']",0.27,852796.9
6d832cb2-1748-44a5-85bc-d523aedc644c,56,Male,Retired,65202.17,0.22,4,Retirement,High,11,0,"['Mutual Funds', 'Real Estate']",0.15,470224.11
fa86d1f5-f31e-491b-a15a-e7f0d054e5c0,43,Other,Unemployed,88022.56,0.56,6,Wealth Accumulation,High,27,2,"['ETFs', 'Mutual Funds']",0.17,601766.77
d1b0df3f-c318-411f-a279-d8a529452dee,30,Male,Retired,61908.97,0.37,10,Wealth Accumulation,Medium,15,1,"['Mutual Funds', 'Bonds']",0.25,137254.38
5b7575ef-63a4-42ea-aa21-809b39902872,49,Female,Retired,65167.16,0.16,5,Wealth Accumulation,Low,27,2,"['ETFs', 'Real Estate']",0.16,205161.92
27367498-c068-4bd6-98ee-48199fa2292f,56,Male,Unemployed,75961.49,0.13,5,Retirement,Low,16,1,"['Bonds', 'ETFs']",0.05,180817.98
45cea903-809b-42d8-8ac2-0954422a2cda,42,Male,Salaried,74120.96,0.34,2,Education,Medium,10,0,"['ETFs', 'Mutual Funds']",0.16,679346.2
18b04856-c363-4fee-b0bb-03f5790f9d35,55,Female,Salaried,103015.38,0.1,5,Education,Medium,22,3,"['Bonds', 'Stocks']",0.07,574460.21
c1bb886d-0d8a-424a-86c3-0d1b1ff02e9e,52,Female,Retired,89513.03,0.43,7,Wealth Accumulation,Medium,11,3,"['Real Estate', 'Mutual Funds']",0.09,524462.24
8f33db6a-d8a4-4f18-8a17-4f23a2419761,52,Other,Retired,64602.5,0.23,7,Education,Medium,22,0,"['Bonds', 'Real Estate']",0.08,525591.5
26a8fe0b-8356-462a-b379-8b3480f5e4d7,32,Female,Retired,70537.19,0.31,3,Home Purchase,Medium,28,2,"['ETFs', 'Bonds']",0.19,270015.27
257bd3e7-7c37-4d88-943c-21bfb592c20c,62,Other,Salaried,106041.63,0.4,6,Home Purchase,Medium,14,2,"['Mutual Funds', 'Stocks']",0.2,825664.56
f3d4f724-407f-4cb0-9ae1-798ffc4810b8,47,Male,Salaried,99547.36,0.59,10,Wealth Accumulation,Medium,22,1,"['Bonds', 'Real Estate']",0.19,707185.93
2a1a1f24-8c52-4da7-b690-21594ccdbe0f,34,Other,Unemployed,105582.11,0.13,10,Retirement,Medium,14,2,"['Real Estate', 'ETFs']",0.14,319109.25
5545e841-f4af-4679-bf07-48e316179999,32,Other,Unemployed,98053.55,0.56,4,Retirement,Medium,20,2,"['Real Estate', 'ETFs']",0.18,443294.16
ef1bcf13-59ae-43ee-9411-fa310c0255c7,61,Male,Unemployed,71360.27,0.35,5,Education,Medium,10,3,"['ETFs', 'Mutual Funds']",0.15,370165.58
368abd80-e455-4866-8003-47e10b3ff600,47,Other,Self-Employed,85719.06,0.1,10,Retirement,Low,7,3,"['Mutual Funds', 'Stocks']",0.12,375464.23
ba37a215-b766-4d0f-aa90-10e739c75724,44,Male,Salaried,104537.8,0.5,3,Home Purchase,Low,3,1,"['ETFs', 'Bonds']",0.18,874110.32
35680365-248e-4e4a-a97c-548fc4eb9a7e,51,Other,Unemployed,89164.79,0.43,4,Education,High,9,3,"['ETFs', 'Real Estate']",0.09,869697.78
0fe0795d-0d53-4d02-ad8c-675b3d65222e,26,Female,Unemployed,105636.72,0.52,7,Retirement,Medium,3,1,"['Real Estate', 'Bonds']",0.08,339385.3
d594d11e-9c84-4607-909d-4e477262cece,32,Female,Salaried,77547.97,0.15,4,Wealth Accumulation,High,10,2,"['ETFs', 'Bonds']",0.07,580296.15
59bbf662-74a8-48c5-924d-9aa52c230e80,38,Male,Salaried,102717.69,0.55,3,Retirement,High,7,0,"['ETFs', 'Real Estate']",0.11,654307.48
2f150c71-d509-45de-998e-fd4eb3ad27ef,37,Male,Self-Employed,98678.8,0.43,8,Home Purchase,Medium,20,3,"['Mutual Funds', 'Bonds']",0.11,771135.96
0391a529-a06d-4384-8bbd-a3967e1a8448,35,Other,Salaried,46867.76,0.4,3,Retirement,High,12,2,"['ETFs', 'Stocks']",0.22,324303.36
fccbe0f4-d9e7-44c2-940b-dbf6761b900a,38,Male,Salaried,40212.56,0.32,4,Retirement,Medium,21,2,"['Stocks', 'Bonds']",0.14,153314.65
5bec2bb2-b019-4d98-8401-9a3efc2eff65,36,Female,Unemployed,65731.25,0.28,5,Wealth Accumulation,Medium,24,2,"['Stocks', 'Bonds']",0.24,166129.99
b63c62e1-a39e-443c-8ff8-82cf2103667b,35,Female,Self-Employed,87939.31,0.25,10,Education,Medium,27,0,"['Mutual Funds', 'Bonds']",0.18,763778.77
a9a494bc-4f18-4a18-b2cb-f93018463c99,57,Male,Self-Employed,137362.51,0.29,6,Home Purchase,Medium,4,0,"['Stocks', 'Bonds']",0.1,1312243.38
