client_id,recommended_strategy,forecasted_value_year_1,forecasted_value_year_2,forecasted_value_year_3
056b79de-eff5-4705-a47f-5856854c86e3,Conservative,30253.50515,36192.80259,141636.9845
77dc23b5-a24e-49b9-a008-c7373e1e0527,Balanced,26860.16548,84279.64619,146516.2557
ff9de747-a3a5-4c8d-b2e8-c37d7a5c8e1e,Aggressive,25851.03752,59303.82658,109603.5307
dffd00a4-6ad9-441d-a977-269bf9d8fbda,Balanced,26104.73673,32595.51039,132830.1232
0b93d7ce-b1c8-4b75-a4ef-9c9981480f69,Aggressive,36866.88501,59004.20096,77609.70352
4d99ddf1-badb-4302-bb9f-8556a1b2b0a8,Conservative,47559.58492,90116.54424,113366.7868
f1d2817a-9ed5-4644-b59c-7a6d2fff6f3f,Balanced,44389.94688,84233.80354,120032.3533
b139f958-0169-491e-9a00-cc3916e0d36f,Balanced,75940.15525,83612.43022,97244.56852
f9208cb3-09c1-42b3-bb84-2058989719ce,Conservative,31011.14232,37084.68627,112936.9297
7dc79038-50fa-4dea-916f-0b73babbc0cc,Balanced,28619.21005,47351.64985,141608.5064
6c1fc5af-bf1e-4601-992a-121ae6ff7b7f,Aggressive,78744.80081,102567.1176,134322.5575
6d832cb2-1748-44a5-85bc-d523aedc644c,Balanced,38755.09321,97411.32202,141883.7664
fa86d1f5-f31e-491b-a15a-e7f0d054e5c0,Conservative,21182.93538,31658.5189,109765.0696
d1b0df3f-c318-411f-a279-d8a529452dee,Conservative,28604.69416,47161.39293,56020.05434
5b7575ef-63a4-42ea-aa21-809b39902872,Balanced,129401.029,134322.5872,146111.0043
27367498-c068-4bd6-98ee-48199fa2292f,Balanced,20189.574,31822.43511,129202.5283
45cea903-809b-42d8-8ac2-0954422a2cda,Aggressive,21989.87254,92275.79209,126970.0056
18b04856-c363-4fee-b0bb-03f5790f9d35,Balanced,30322.29303,63939.03165,67721.32998
c1bb886d-0d8a-424a-86c3-0d1b1ff02e9e,Balanced,42895.46696,96486.89851,132205.6822
8f33db6a-d8a4-4f18-8a17-4f23a2419761,Balanced,36354.87864,66530.54747,97243.52693
26a8fe0b-8356-462a-b379-8b3480f5e4d7,Balanced,86757.43991,116598.1935,122091.9488
257bd3e7-7c37-4d88-943c-21bfb592c20c,Aggressive,47005.94108,79856.48406,86241.26603
f3d4f724-407f-4cb0-9ae1-798ffc4810b8,Balanced,33267.23055,50179.73302,122767.082
2a1a1f24-8c52-4da7-b690-21594ccdbe0f,Conservative,35578.19071,100479.3326,135389.8206
5545e841-f4af-4679-bf07-48e316179999,Balanced,71616.70208,82402.916,133997.3306
ef1bcf13-59ae-43ee-9411-fa310c0255c7,Aggressive,52966.73057,60980.05294,127915.6921
368abd80-e455-4866-8003-47e10b3ff600,Balanced,64862.8646,69994.7445,119270.5948
ba37a215-b766-4d0f-aa90-10e739c75724,Balanced,67375.70399,89262.19814,104490.1786
35680365-248e-4e4a-a97c-548fc4eb9a7e,Aggressive,57788.46131,105775.1546,137754.1282
0fe0795d-0d53-4d02-ad8c-675b3d65222e,Balanced,30499.04778,61442.09283,82479.15638
d594d11e-9c84-4607-909d-4e477262cece,Balanced,41438.77652,65718.10263,146240.2327
59bbf662-74a8-48c5-924d-9aa52c230e80,Balanced,35098.11962,80207.03735,96771.85512
2f150c71-d509-45de-998e-fd4eb3ad27ef,Aggressive,69532.07651,70195.95755,129688.9504
0391a529-a06d-4384-8bbd-a3967e1a8448,Conservative,59808.86723,99719.64958,130501.0005
fccbe0f4-d9e7-44c2-940b-dbf6761b900a,Balanced,40956.62109,42128.54968,82122.29882
5bec2bb2-b019-4d98-8401-9a3efc2eff65,Balanced,103680.332,144205.5288,149397.0914
b63c62e1-a39e-443c-8ff8-82cf2103667b,Balanced,55664.15967,74249.69806,79994.48214
a9a494bc-4f18-4a18-b2cb-f93018463c99,Balanced,40107.55636,103784.4204,123171.4013
353232b2-1943-42a8-8516-ec86f96b6767,Balanced,89887.58252,118698.8144,124978.7217
5e6008bc-956a-4c06-b4e6-64e90aba7763,Conservative,50822.90962,55748.54357,62518.66735
66b24489-a779-427f-a5ec-9e9fa9ae652c,Aggressive,21368.73636,57076.73919,118278.8316
e33f5c6d-0000-413d-8798-8e0e630c95a0,Balanced,52567.90039,70301.70501,145442.7558
5fea965a-c27b-43ca-9094-1743f6fd347c,Conservative,36723.15681,63140.13333,90954.04804
b2ba1be0-fbb8-4196-bd07-4c76eebedbb3,Balanced,47028.16449,134612.9961,137322.3349
dd0a93b7-4adf-4277-a499-c805d4d879a8,Balanced,23009.59673,33266.23988,77955.25888
973088ed-a8af-4adb-b883-8697a297512d,Balanced,44471.09971,72072.69902,76354.15871
ac0287f9-ceb2-4dc7-bf43-3290f03d0059,Balanced,36816.57425,81917.12111,105815.9639
a9b13f2a-e7da-48c4-a885-dd1e80ed371b,Balanced,59510.86901,74642.30963,76167.57356
362ba237-bc55-4261-b5e4-c32c57a59cee,Conservative,57225.41019,89406.86575,102633.0696
7b696961-fc34-4ca8-b0e4-2f15e76450dd,Balanced,84330.42155,125806.7275,147826.9719
58a8a039-6cdf-430b-b448-2c199705f7cc,Balanced,49565.83705,50515.69886,71930.9025
d302ed7f-fa63-425c-bd8a-c21469eed4e8,Conservative,30448.47676,52934.67832,99778.59475
edb0c398-6afd-45f0-bdde-27eed4996d29,Balanced,24379.13757,108116.1543,109244.788
830d7dbb-5697-4959-b0cd-171bd194d46e,Conservative,20081.9216,46889.76644,64183.02462
0f3e66b6-5bee-4f4b-ba5c-e527c2be4924,Balanced,72263.74163,84940.32633,123274.9722
7671d792-e49f-4747-9c4e-d019c5928c43,Balanced,29745.95952,79157.87672,119789.1938
64c5afa0-cf04-4fb8-8659-92d1624bd19a,Aggressive,28001.7552,39618.88225,71925.8952
5d4e0f81-ab96-432a-b77f-0dc805b560a8,Aggressive,60566.82053,81128.12592,84740.17437
5aedaa83-7691-4223-8eef-3d5a8cac9020,Balanced,25331.20036,129534.8774,140455.2158
dde6885a-c100-4f1b-a9ca-3693aea588e8,Conservative,116060.2037,124025.4934,140758.8453
522011cb-5685-44d2-869e-867eb9319326,Conservative,21513.45724,22294.76943,83466.84045
5ddfbaf5-b7af-4d50-81eb-8e940270340f,Conservative,42090.82095,96488.67005,111204.4023
319dba21-1ee3-4041-aa43-fa1b3c30ef93,Aggressive,19256.05357,35774.47818,101636.746
1bdb858c-d7dc-4438-bca5-2c4ce4da79f7,Aggressive,42464.09666,44123.06937,140743.3067
6b034f7b-6141-404e-bade-552c6bc4d42c,Balanced,83190.80973,128716.6775,149692.8237
e5291b6d-690c-4f44-b9bd-ef2cdc35eaf0,Balanced,49462.70275,64540.77943,136266.3223
ff33e913-c30b-4091-a1cb-2f709becade6,Balanced,16677.45263,18195.13168,106481.3447
f393ecba-5cdb-4e7a-841f-b57e88a2dda3,Balanced,46139.86752,51521.79265,130222.813
931ba5b6-a90e-404a-93fc-268c75d4d9e6,Conservative,53454.86796,84381.02497,97373.60747
4a3e18c1-ce47-4a43-b929-947c67fe860f,Conservative,24328.00626,103827.8507,138907.7896
f2ddc1ec-41df-4176-adf6-9803c028f5b6,Conservative,82635.56914,119154.8257,148106.1141
7262640f-c4d5-4e2c-a7c7-cb8e9c7f8ac7,Conservative,27287.08908,47747.25042,128948.8452
f4968c7d-5ed0-43ef-a4b7-8b193ea44f2f,Balanced,79347.40435,115096.1451,124713.5003
ce50b2ea-c794-4ff4-b7a3-5a6b66a6e8d5,Balanced,87933.30533,97705.94135,110284.2617
79066045-2cfd-445a-b87a-2427f6f9d360,Conservative,43498.49489,60833.15258,82893.81213
1e0dd7d8-2a4f-4420-b441-7155213de8d7,Balanced,36455.67782,39266.19502,76418.95174
b47e8f73-ba9c-4592-a9b1-12886f4096a0,Balanced,74633.34215,117396.6534,144770.6235
4988ba36-3486-48fa-9ed6-24d7c524f294,Balanced,41877.67854,59764.28287,136045.7846
c8acec81-50fc-4d8a-84c5-4a24a6f7ed2d,Balanced,18190.9792,30568.72938,36292.59156
58724551-3454-42a7-872c-c6507a410038,Conservative,47969.17937,67644.60581,70197.06102
7f3abba5-e576-42cf-800d-25844b2ac132,Balanced,41786.10008,56449.05555,57126.28294
ab7fb610-4f2b-4002-8f7f-37fb5de44d3e,Aggressive,52604.677,60994.55229,116043.7017
a67c6d3d-fd24-45fa-9956-82a8ddca5ba5,Balanced,46134.607,83227.6325,106652.5254
b6833839-deda-4d19-a2e2-2bf906e11723,Balanced,17488.27646,67983.39918,69237.51182
d5a3a1b4-4a34-433a-aee5-57276c256783,Balanced,37777.95109,40733.82275,126584.6835
150240d3-e27f-4338-9e2b-1c58df2e368a,Balanced,37293.88815,110951.8721,117246.6675
caebd3a6-fcd4-4560-ad70-98fe3f02f321,Conservative,41707.76478,121385.2361,129312.8284
82f79718-71e6-4fcf-a2c9-988e66d0c13a,Balanced,25608.39724,81611.16044,114491.4815
269ae7c8-faac-4200-bb1f-1ffed8aaf21a,Conservative,71305.30828,127694.6751,148531.8426
8ff7d6e1-7c90-4696-924a-a178cda2d9a0,Balanced,47920.83537,118484.8752,125360.4273
d6f642df-518c-4d0d-8269-ef8f4ad901f4,Balanced,22109.2435,23869.90106,81574.72254
637bd454-199b-4502-8148-9d574ff0f4ce,Balanced,93019.01671,100314.0677,141446.5856
cd24bb26-d511-47d7-819b-ceaf93f5e4e7,Aggressive,20833.45338,89263.71333,120070.3633
d66e8a4f-56e9-4747-9c84-d48da68fac82,Conservative,80332.72897,121880.4666,122692.1137
ec987d03-29b9-4837-9b1d-9fb55fd6d5dd,Balanced,87833.54779,88534.36814,97437.06959
9075dec5-241d-4e68-9975-2be1eff88366,Balanced,32999.60009,54178.76372,131164.4785
ea63b504-4153-4de0-9227-075a03387c94,Balanced,81651.9463,90191.95503,118144.6408
ba92c5dd-1f29-43a8-898f-c8cadfa78cf5,Aggressive,27525.12205,36298.55737,92164.06672
fe5e04e3-e508-4ff7-951b-6866780f1c4d,Conservative,18953.15079,96050.73562,102555.2407
70cb924d-43cf-420c-8773-779a06d44c4b,Balanced,15618.1755,19602.78393,123552.2482
ebebf151-57a1-4db8-9e8f-d70b6a2d35c0,Balanced,18873.72517,61356.05522,145920.5409
60fdae72-f26a-4b3f-89f4-2f2d7e9b564f,Aggressive,25879.70453,60679.36384,83848.99373
d1190dcc-5c76-49da-b18c-2b12a21287d5,Balanced,65268.74186,129447.8061,138344.7286
af9eccbd-4c01-4860-a9e4-00a58326a53b,Balanced,58530.21015,75862.16457,105290.2318
e3e85e59-3d6d-43e2-aeb6-fd8011c39d9d,Conservative,31238.89385,83143.27321,147370.9384
721a162d-1a96-4416-b350-4f57d5b0bc85,Balanced,54906.55616,124476.3409,127931.1375
b9b72c39-6513-444b-8288-b5ca0273601b,Conservative,82996.06758,101772.8054,104552.2573
289e7274-c866-4a49-8a20-abb3d5ed40b3,Aggressive,52030.36748,90750.90073,95390.8266
678cf781-033a-4b63-9930-f04fec772b36,Aggressive,47784.44033,49623.3292,55699.36677
3fa0b716-05e3-4683-9280-9857a506935d,Aggressive,104919.9445,107070.6355,133209.9636
480c09f1-a2c2-4620-aaf0-46d43e4ea443,Aggressive,60508.87505,84199.03966,132762.8329
9705c9f4-8fc0-49a1-954d-b722116c27c2,Conservative,99548.498,122552.8962,130222.3319
210e6674-2fa2-4e72-b276-7ff19c3ea348,Conservative,35298.82938,73480.818,84388.12109
4cb36d5f-f2b2-40af-8c0f-8764ae6ee052,Conservative,48659.55272,67460.17356,141693.6354
e1a9df4f-d197-4ac0-9429-c1be1cce9ac9,Balanced,108237.8867,121141.7786,142071.2883
2b0d2804-a334-4b16-8b3c-6f4b56f6c23c,Balanced,26018.52712,132292.944,136121.2295
0bc8b56d-ad14-4b46-9abb-9bf0b81410c1,Balanced,51021.00356,88534.38271,103024.7353
4bd4a0fb-909e-44eb-9490-709168437c5f,Balanced,62205.21618,86176.18287,139718.1041
4c4814e6-804b-49b6-b106-905a0f6b5383,Aggressive,27205.81211,89769.37048,139431.9946
b3ad2e3c-dff0-4948-a524-c80624216ffd,Conservative,20455.90276,25762.2155,125594.966
63532891-7410-41de-a1f3-c4d23ebbb4c5,Aggressive,55922.94767,98607.17253,134760.1063
91fe4cbf-6549-4883-b788-5530ab538243,Balanced,48040.12792,131594.4742,145191.927
86062922-5180-4ba1-a56c-fb0896b6cc4c,Balanced,21502.57505,35200.79969,98383.57166
fa4c19bd-3b95-4f2d-b176-68752c0243ab,Conservative,50740.85901,126059.2022,127487.2832
b15182d3-eee7-4d85-843c-3b1bda8e8238,Conservative,70537.48417,116631.7096,126172.0368
e8d95dac-34d9-4f30-8edc-a0d7586c0ca4,Conservative,20040.97926,29115.94801,116714.9367
22acec82-6cee-4a9b-b907-b3cf94e5015b,Balanced,69237.44178,76217.28309,98816.28847
0aa6d981-42d5-43f4-9d41-685870351f48,Balanced,47141.96341,97329.07583,148259.2177
fb70d654-dd38-4996-b6d8-bb1af83390ed,Aggressive,28339.16933,86694.29693,126087.0952
a1062192-a856-4056-9421-e3a5e68a1604,Balanced,72840.01902,74245.62452,83506.79693
ddb16397-2417-4206-b65a-734b957f2c23,Balanced,51245.70355,67925.64047,140108.5303
8064878c-5e91-4836-bb49-a166bedf16e5,Balanced,36995.57628,44963.68584,96395.26067
326cb825-4302-42bb-b840-60ff4326bf3d,Balanced,37039.87562,79763.61647,137671.0691
6938f8b0-e0fd-4ed0-974d-44e6890ae5c0,Aggressive,43953.32137,60573.66726,77406.06755
ae47cc52-8eea-4550-a22e-dcdf39471357,Balanced,34087.8791,67486.93117,116931.176
80122079-591e-4ca6-91b2-e134bfb9b0be,Balanced,67997.07249,72523.45507,135542.2863
4dc41c06-08f5-450d-abb1-db08d812d935,Balanced,21819.53557,129394.9321,139002.6017
dfa10054-722c-4d1a-8c81-18915231d187,Conservative,55771.30451,72717.21089,80795.22823
d528edff-60b4-46c6-a25f-281f4912332d,Balanced,24152.9788,52333.41923,132428.0432
043f2e92-dfec-4f03-abbf-50f104096af6,Conservative,45403.25757,54425.12083,147647.9725
58b05b6a-1914-4320-93d3-eec10321e916,Balanced,51562.49827,55506.74767,147998.055
e5130251-39cd-4a2a-b7a9-f13b7a192f5b,Conservative,49507.92042,82274.98661,119379.1747
4ccc70f2-dcf6-40b7-b4d6-e253e07d43d1,Balanced,31423.78983,60542.3524,97157.82791
26776531-f436-4c2d-a562-ba4f9ed98236,Balanced,28983.6824,50236.29591,68848.91227
c1a0b0f2-4949-44ac-941a-ce78f4858026,Balanced,47439.57509,57752.45989,82883.04153
5c646bd4-8e1a-4060-8b0b-5579e9368b8e,Conservative,79464.34623,97526.10423,106112.7506
0186e6df-d949-42aa-ba54-f960dd999aba,Conservative,133979.1025,144026.7254,144824.3867
1f05f5ea-5f53-4773-b620-42d7ba7bf050,Conservative,30016.10185,58572.76679,130957.3799
07ca168f-b4d7-4f48-9d3e-ad28a87eed2a,Conservative,84007.38677,86437.2779,104960.621
98d0cedd-0437-4882-ba2d-2fb13eac1ed9,Aggressive,17307.99852,31972.66326,106561.6546
3463e70b-535c-433d-b9ea-c43aa9260bf6,Conservative,22378.42676,90221.1189,133383.4708
50685195-162e-48f8-b739-0e3e068c118b,Balanced,43142.822,90398.05012,117059.079
29dcd008-3faf-411c-87a7-a6071440583f,Balanced,24911.30683,113034.9547,125132.6477
c8acbb51-1322-4375-901d-839d04df5ace,Conservative,22016.87597,66919.08581,114221.7131
ac537648-68bc-463b-b647-4f5cd6de8b01,Conservative,21825.04742,29155.6906,48544.34659
c2b77ec8-12a5-402b-bf23-6394e5b8d450,Balanced,16785.16241,136769.1515,142953.5318
29a5de30-44e1-446c-ac68-8d34ef9e5d2d,Balanced,40890.52805,82782.0804,136340.4288
07319fa7-a052-4876-9764-8c5beab2a3ef,Balanced,28416.74081,80500.94873,105585.7375
b5077c49-fba4-4bd0-8f81-d4456748261e,Conservative,16402.29568,29880.37649,30281.50695
b20ecc4a-d83e-4169-9ad1-8aa040b91853,Conservative,37657.85605,59949.50506,74467.91886
1ebbb4d3-c5dc-4ab4-b0d4-953aaa4db954,Balanced,34228.31017,83694.52142,102132.5299
d2541483-97c1-4688-bae9-6a89a35bfc85,Balanced,19041.72319,26414.8829,44134.44144
6888f15a-f37d-4f88-8dfa-8085dab6e605,Conservative,84015.03343,86317.03518,91141.10035
ba83557e-ea95-402c-986e-10f2a3b58ed5,Balanced,39421.56682,83840.86153,133042.9929
f75e95a3-8e18-4fbc-9d55-8d6ccbf3019c,Aggressive,71289.29018,112642.8933,121971.2359
eab6894a-6e71-4504-a346-7c6f3bc46bde,Conservative,60061.11665,99030.4242,109421.7368
8b2c8966-c54d-4458-a910-5f8a9c3fb3bf,Balanced,19495.57962,33479.35087,84052.30557
343e911d-fbad-4ed8-9442-9b76bfd6b424,Aggressive,29155.84368,74003.84937,102177.8866
b114a792-cf6f-4715-82ec-accfd1af0f9c,Conservative,72638.54612,126216.5843,126834.0831
dd3b9dfa-a636-4361-b1af-0c19372fce55,Conservative,27742.01941,51012.35929,78658.15102
54f296cf-9b13-4d6a-9070-caaae32b538b,Balanced,26276.20872,53701.81964,93454.33472
d89682a4-e8bd-4523-85fa-26ab7a25ead7,Conservative,71708.21378,119744.3488,127440.4501
dd268ca7-b146-47af-bae2-fe18fd8c415e,Balanced,62476.96679,97519.72969,107091.5658
157da9ca-9507-4616-bb71-e8c098077fa4,Balanced,94240.95721,105379.4145,124402.3237
b8089a1d-94c2-4e39-b784-72412f56e9e4,Balanced,43502.26698,115617.9381,124278.3472
109b7533-ff3d-44c9-aed5-fcaa40e2374e,Balanced,84913.40933,109786.1669,118760.3899
6ced236b-1349-4ecd-a68e-16023f19293e,Balanced,53389.91809,103348.8036,137526.9022
81600960-90e6-4e43-8406-08fea300fccc,Aggressive,31610.93867,59292.54245,115160.0776
8c61fc4c-f35f-4659-acde-02c4513af8e6,Balanced,31968.31143,79841.16779,142995.7473
32b3e45f-4569-4ded-832d-79172f9618e3,Conservative,19559.92652,97052.2189,127483.7231
6753a624-9791-4798-9410-df76852a6aca,Balanced,75124.64738,93023.14008,101386.8316
a2032561-8c03-4f14-bf67-eb04278f598c,Aggressive,18242.24732,38464.07729,97559.29329
7ed810c9-8a62-4297-9b7a-20941bee9b47,Aggressive,17451.60327,101536.3161,107147.1113
ad95dcac-cc94-4dc1-8f02-86d08fc85f83,Balanced,55242.32316,83664.49479,100183.7555
b00a5152-169b-4cba-9c5b-e26932ff0177,Balanced,29169.48704,83314.79661,88726.91197
1bc47ed7-5fd3-478a-9091-a7bd61b35641,Balanced,91311.91188,98467.21402,106668.8445
885a6f77-90e4-464a-93d1-eedc1ec9f401,Aggressive,16882.8353,34686.76375,105172.1358
8a073b4e-e696-4c2e-9640-9b6d2e410a05,Balanced,48400.35196,79072.3345,98143.00872
2b3b71f4-4df0-432a-9271-00c048cddfa2,Balanced,52556.12469,79966.46791,120366.2941
2b83de26-9523-4ffc-b412-0445705e5241,Conservative,112298.956,138377.3186,143593.8698
46e39106-45b5-414c-8237-9600de279a4e,Conservative,60841.66733,98554.54537,115308.9727
c68d5230-62cd-4edb-bbb5-b25382d2db9c,Balanced,27403.05053,118013.3249,138044.3246
40e8145f-7011-4732-ba39-851c1b9c37d1,Conservative,28252.18467,85670.24247,95523.47261
6fc967d0-7710-4dfe-b999-279a4a6699f7,Conservative,48247.53503,48964.74215,124104.9469
18036651-15b0-4f30-a8ed-387d77c0b783,Balanced,30570.65071,38040.03564,69776.73172
10e3aafe-26df-406b-bcec-2fc91e4e730f,Conservative,99254.49557,104460.7814,115590.5971
397be7e0-f85f-4282-a5f8-aee273c1a304,Balanced,30274.32716,60575.48818,93742.19127
ccfac3f8-dbeb-417f-96ed-a7d0f03d57df,Conservative,18855.15788,33820.16882,43043.23505
b3be8a7b-a439-4314-9168-182d66d071c6,Conservative,23669.83305,24273.45815,26402.17568
57fc40b5-97e5-48e4-aa70-941437d1dc4e,Aggressive,89081.67142,100821.5405,117046.5988
2b0ee30e-a3ce-4bdd-8dbb-9cd45d1d05cb,Balanced,82243.43731,91358.06179,143337.903
5a48c051-8f6a-4a95-b62c-eb2836ba722e,Balanced,70418.78299,99078.47242,142138.6418
1e440e6b-8c35-4601-80b2-d85bf4c7bd36,Conservative,22096.18907,47514.8427,134448.9282
f21ad9de-749b-4c24-8496-2ce81cf70f16,Aggressive,47408.05751,92362.16755,111004.3906
83f70144-e597-46ec-b1d9-fec44ca96b9a,Aggressive,24719.74659,46527.319,76832.26659
89284376-1ea6-4825-9c2e-aa51d677175b,Aggressive,44227.37693,126314.3215,131825.1448
e5119573-707f-42a9-a5cf-3e35c5681f39,Aggressive,71883.28763,72079.65715,115815.74
873277c8-2482-4c05-aefd-6dcb5ea6506a,Aggressive,15168.2077,64261.10047,143834.2712
ae3c97e4-0c53-4f92-88dc-3c704ee8846c,Aggressive,22998.50405,129083.2038,144159.864
4f84e535-e6be-4e28-8e12-5d5b6cb16954,Aggressive,22907.61255,40734.12953,96929.13383
e1a211a9-a1d4-4472-bdaf-8d876ad90001,Conservative,37066.36252,89776.36791,139929.5959
099a555a-19e1-4016-9f55-83898feaf593,Balanced,37800.32087,98566.32756,119367.2044
65e7a926-b095-41cd-ad0c-44878ba5013a,Conservative,35816.01177,41221.39131,107805.044
17e5208a-b6b3-4156-9f4d-88dfc2e50794,Balanced,33402.54924,66306.91453,78717.36123
8f3ec636-6541-45f5-bbf4-f0d6e30d5a42,Conservative,82205.6838,95159.74263,112550.9749
98bd4bb6-d46b-433c-bf8b-7afd7a52227a,Conservative,92514.25469,103265.8007,142438.4611
337f42fb-4f69-43f5-9525-62ddb0796f2a,Conservative,58043.64521,95298.61399,109134.5102
67b2eb4f-6d39-4595-a980-98e6b356bcf9,Balanced,77258.80361,79649.26405,86533.43815
7e064e59-331d-4b7a-a86a-6775fde47b73,Balanced,26355.08781,53370.13372,144220.4651
5656daf8-63fb-454d-ad1e-91dee0e19c85,Conservative,25919.66629,81001.46612,109373.2804
eb4fd4a0-e42a-477a-975f-c83cc9bc866e,Aggressive,19023.28899,100151.6945,149145.0693
30043efb-4964-49f6-9f51-6a190d8726df,Balanced,32246.8672,62286.3977,131525.3507
fce5e784-dd7c-4d50-b5b5-5eafa70e2331,Conservative,106566.1306,147866.296,148909.5055
99a66483-60be-44c4-9914-ea9dd4f779ae,Aggressive,20500.83942,44010.73046,126221.6512
6c15f1c5-c92c-49a8-8cf4-29f5da1ef8a2,Balanced,35371.0734,109577.3419,124806.1974
fdc0145b-e9c9-4c8d-9d49-407cf6e1cd63,Conservative,42635.67581,100647.1706,116336.314
90d1f0e0-e325-4eee-b8c9-bfe95fcc4c92,Balanced,17161.27534,102749.0582,118385.6312
f0472ce1-43d9-44d7-bb24-d86266d725d4,Balanced,28365.20109,56343.40157,114119.5095
3927eb56-a144-42e4-b294-263940b71da9,Conservative,100077.59,107214.3773,139604.8052
61e1673f-4437-46a3-bf0e-2d888ad1f8ad,Conservative,60402.9629,86125.51179,129470.4056
c18b6311-3a32-4c45-a3f4-38e4206bf154,Balanced,46551.95325,53513.27078,137818.0999
9c02a992-f32f-4dab-934d-ec59dd5f9968,Balanced,80150.17241,100867.6323,135619.7659
bf0b5607-14ab-4f19-8c87-fa70ef85a8cc,Aggressive,18024.3285,105863.3054,108249.5799
83dee886-9c5b-4c48-ac6d-4f4ff9312f80,Balanced,72368.1522,105618.3151,122285.4731
a4f83eec-1769-4c0b-b883-4cdc5919cfe1,Conservative,40667.51454,61865.61792,79944.15244
0018e6df-7080-4213-999b-b0ea83395c0e,Balanced,17004.64183,63201.24066,73053.25502
0d44ac60-3d48-4259-88f5-39e5cef4561c,Balanced,17627.20991,40308.36377,76860.18781
904c9705-a217-4fdf-92e0-3fc43192d56d,Aggressive,40330.1744,86465.88969,88359.58631
6b38190f-3b09-405c-9f85-50980014fba2,Conservative,17531.98622,32446.80225,35590.93807
e58d5674-17ea-44e1-8f1c-faf380f9b53b,Balanced,20719.40485,125688.644,131422.6303
d73ec478-da21-4306-a3bd-be409a9e27ce,Balanced,36098.13598,39961.87759,107430.8701
d6a17c66-36c2-4b2e-9a8b-51cb6246f069,Aggressive,39656.03808,109979.4439,123255.3505
d1658dd8-6d40-4f9f-b3b8-ae4ce4e0df3e,Aggressive,50068.21242,73641.25836,83321.24314
1df57ae7-1091-400f-8dc7-16dc0eecc3af,Balanced,36438.15574,98637.05897,133597.3419
9142cc66-4a2f-4c4f-8537-11c53bacfb3f,Conservative,79709.5276,91812.4827,126296.73
332d381a-1afd-4021-b404-b3378a19c7f3,Balanced,40102.10206,47708.65046,87434.59375
914c231e-dfe6-4287-a81d-dfa0ec1a8548,Balanced,32802.91745,69151.74214,140201.1308
45aff754-fc92-4a0a-96ff-ffffd8c9083f,Balanced,44666.9972,60856.35925,66563.94616
c4adef84-d0f0-4bcd-9024-b7630cc64f16,Aggressive,29682.43009,39940.4106,65651.29968
feb9b580-e280-4aca-a1d6-c2e8064e4a21,Balanced,63377.37172,84468.42889,149599.9732
788f829d-97be-4b77-9592-6d53db1fb442,Balanced,32545.85689,47005.12353,145206.8672
5c45f595-f6bc-47d7-bbb7-dc5a05fcae2b,Balanced,66322.13759,88406.08068,125665.5531
3ef2c0dc-ca54-46e4-8303-51c7ebd85824,Conservative,30464.32198,72489.77959,80966.80089
52649e73-c180-4f68-947e-f664cafa4ec2,Balanced,58621.17504,61308.91681,140471.3409
6ca67428-43fd-4643-b1f8-f19d4671df6e,Balanced,22778.17639,65892.2784,119003.6228
c486d8f9-a866-445d-9696-960019a706e8,Aggressive,47020.56471,49930.86497,80037.16009
fe182532-da47-4bb0-ad29-a5fc82e7be83,Balanced,22911.32411,36265.21267,128982.4985
aa03ed1e-c997-4c76-bbc4-cf65069825d5,Balanced,17788.01211,73320.43648,122177.8523
dac11650-5293-43da-a1bf-f771e2ed1823,Balanced,37525.67713,57128.14129,115782.1759
1f7c8c2b-cb6d-460f-a7f0-1ce67c97a093,Balanced,32550.99969,96695.63962,134788.93
86ec0190-6c33-412a-a521-131f454ebce7,Conservative,31167.991,34960.60964,57897.36226
9e4d9c8d-520e-488c-92cc-b49564241eb9,Balanced,45299.12281,95650.8282,134030.3799
883fad22-1ed0-416f-9e30-c89760e4723b,Conservative,31667.78659,45257.80465,58142.05386
